,Company,TypeName,Ram,OpSys,Weight,Price_euros,Screen,IPS_Screen,Screen_PPI,Cpu_brand,HDD,SSD,Gpu_brand,os
1259,Lenovo,2 in 1 Convertible,4,Windows 10,1.8,833.01,TouchScreen,No,157.3505121,Intel Core i5,0,128,Intel,Windows
1260,Asus,Ultrabook,8,Windows 10,1.2,729.0,NormalScreen,Yes,165.6321181,Other Intel Processor,0,512,Intel,Windows
1261,Dell,Notebook,6,Windows 10,2.3,459.0,NormalScreen,No,100.4546699,Intel Core i3,1000,0,Intel,Windows
1262,Acer,Notebook,4,Linux,2.4,289.0,NormalScreen,No,100.4546699,Other Intel Processor,500,0,Intel,Others/No OS/Linux
1263,Dell,Notebook,2,Windows 10,2.2,379.0,NormalScreen,No,100.4546699,Other Intel Processor,500,0,Intel,Windows
1264,Lenovo,Notebook,8,Windows 10,2.6,899.0,NormalScreen,Yes,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
1265,HP,Notebook,6,Windows 10,2.04,549.99,NormalScreen,No,141.2119981,AMD Processor,0,0,AMD,Windows
1266,Dell,Notebook,8,Linux,2.3,805.99,NormalScreen,No,100.4546699,Intel Core i7,1000,0,AMD,Others/No OS/Linux
1267,HP,Netbook,2,Windows 10,1.17,209.0,NormalScreen,No,135.0942112,Other Intel Processor,0,0,Intel,Windows
1268,Asus,Notebook,4,Windows 10,2.2,720.32,NormalScreen,No,100.4546699,Intel Core i7,500,0,Nvidia,Windows
1269,Lenovo,2 in 1 Convertible,4,Windows 10,1.8,638.0,TouchScreen,Yes,157.3505121,Intel Core i7,0,128,Intel,Windows
1270,Lenovo,2 in 1 Convertible,16,Windows 10,1.3,1499.0,TouchScreen,Yes,276.0535301,Intel Core i7,0,512,Intel,Windows
1271,Lenovo,Notebook,2,Windows 10,1.5,229.0,NormalScreen,No,111.9352036,Other Intel Processor,0,0,Intel,Windows
1272,HP,Notebook,6,Windows 10,2.19,764.0,NormalScreen,No,100.4546699,Intel Core i7,1000,0,AMD,Windows
